# This file is automatically generated by the 'radon2config' program. It defines FMI parameters used
# in the Radon database.
#
# Do not edit this file, because all changes will be overridden.
#
# FIELDS:
# 1) FmiParameterId
# 2) FmiParameterName
# 3) FmiParameterUnits
# 4) FmiParameterDescription
# 5) AreaInterpolationMethod
# 6) TimeInterpolationMethod
# 7) LevelInterpolationMethod
# 8) DefaultPrecision
#
838;F2.5-CAPE-JKG;J kg-1;2.5th fractal CAPE in EPS;1;1;1;;
839;F1-CAPE-JKG;J kg-1;1st fractal CAPE in EPS;1;1;1;;
840;F100-IC-0TO1;0to1;100th fractal ice cover in EPS;1;1;1;;
841;F99-IC-0TO1;0to1;99th fractal ice cover in EPS;1;1;1;;
842;F97.5-IC-0TO1;0to1;97.5th fractal ice cover in EPS;1;1;1;;
843;F95-IC-0TO1;0to1;95th fractal ice cover in EPS;1;1;1;;
844;F87.5-IC-0TO1;0to1;87.5th fractal ice cover in EPS;1;1;1;;
845;F50-IC-0TO1;0to1;50th fractal ice cover in EPS;1;1;1;;
846;F12.5-IC-0TO1;0to1;12.5th fractal ice cover in EPS;1;1;1;;
847;F5-IC-0TO1;0to1;5th fractal ice cover in EPS;1;1;1;;
848;F2.5-IC-0TO1;0to1;2.5th fractal ice cover in EPS;1;1;1;;
849;F1-IC-0TO1;0to1;1st fractal ice cover in EPS;1;1;1;;
850;F0-IC-0TO1;0to1;0th fractal ice cover in EPS;1;1;1;;
851;F100-SD-M;m;100th fractal snow depth in EPS;1;1;1;;
852;F99-SD-M;m;99th fractal snow depth in EPS;1;1;1;;
853;F97.5-SD-M;m;97.5th fractal snow depth in EPS;1;1;1;;
854;F95-SD-M;m;95th fractal snow depth in EPS;1;1;1;;
855;F87.5-SD-M;m;87.5th fractal snow depth in EPS;1;1;1;;
856;F50-SD-M;m;50th fractal snow depth in EPS;1;1;1;;
857;F12.5-SD-M;m;12.5th fractal snow depth in EPS;1;1;1;;
858;F5-SD-M;m;5th fractal snow depth in EPS;1;1;1;;
859;F2.5-SD-M;m;2.5th fractal snow depth in EPS;1;1;1;;
860;F1-SD-M;m;1st fractal snow depth in EPS;1;1;1;;
861;F0-SD-M;m;0th fractal snow depth in EPS;1;1;1;;
862;F100-TMAX-K;K;100th fractal maximum temperature in EPS;1;1;1;;
863;F99-TMAX-K;K;99th fractal maximum temperature in EPS;1;1;1;;
864;F97.5-TMAX-K;K;97.5th fractal maximum temperature in EPS;1;1;1;;
865;F95-TMAX-K;K;95th fractal maximum temperature in EPS;1;1;1;;
866;F87.5-TMAX-K;K;87.5th fractal maximum temperature in EPS;1;1;1;;
867;F50-TMAX-K;K;50th fractal maximum temperature in EPS;1;1;1;;
868;F12.5-TMAX-K;K;12.5th fractal maximum temperature in EPS;1;1;1;;
869;F5-TMAX-K;K;5th fractal maximum temperature in EPS;1;1;1;;
870;F2.5-TMAX-K;K;2.5th fractal maximum temperature in EPS;1;1;1;;
871;F1-TMAX-K;K;1st fractal maximum temperature in EPS;1;1;1;;
872;F0-TMAX-K;K;0th fractal maximum temperature in EPS;1;1;1;;
873;F100-TMIN-K;K;100th fractal minimum temperature in EPS;1;1;1;;
874;F99-TMIN-K;K;99th fractal minimum temperature in EPS;1;1;1;;
875;F97.5-TMIN-K;K;97.5th fractal minimum temperature in EPS;1;1;1;;
876;F95-TMIN-K;K;95th fractal minimum temperature in EPS;1;1;1;;
877;F87.5-TMIN-K;K;87.5th fractal minimum temperature in EPS;1;1;1;;
878;F50-TMIN-K;K;50th fractal minimum temperature in EPS;1;1;1;;
879;F12.5-TMIN-K;K;12.5th fractal minimum temperature in EPS;1;1;1;;
880;F5-TMIN-K;K;5th fractal minimum temperature in EPS;1;1;1;;
881;F2.5-TMIN-K;K;2.5th fractal minimum temperature in EPS;1;1;1;;
882;F1-TMIN-K;K;1st fractal minimum temperature in EPS;1;1;1;;
883;F0-TMIN-K;K;0th fractal minimum temperature in EPS;1;1;1;;
884;F100-TSEA-K;K;100th fractal sea temperature in EPS;1;1;1;;
885;F99-TSEA-K;K;99th fractal sea temperature in EPS;1;1;1;;
886;F97.5-TSEA-K;K;97.5th fractal sea temperature in EPS;1;1;1;;
887;F95-TSEA-K;K;95th fractal sea temperature in EPS;1;1;1;;
888;F87.5-TSEA-K;K;87.5th fractal sea temperature in EPS;1;1;1;;
889;F50-TSEA-K;K;50th fractal sea temperature in EPS;1;1;1;;
890;F12.5-TSEA-K;K;12.5th fractal sea temperature in EPS;1;1;1;;
891;F5-TSEA-K;K;5th fractal sea temperature in EPS;1;1;1;;
892;F2.5-TSEA-K;K;2.5th fractal sea temperature in EPS;1;1;1;;
893;F1-TSEA-K;K;1st fractal sea temperature in EPS;1;1;1;;
894;F0-TSEA-K;K;0th fractal sea temperature in EPS;1;1;1;;
895;F100-P-PA;kg m-1 s-2;100th fractal pressure in EPS;1;1;1;;
896;F99-P-PA;kg m-1 s-2;99th fractal pressure in EPS;1;1;1;;
897;F97.5-P-PA;kg m-1 s-2;97.5th fractal pressure in EPS;1;1;1;;
898;F95-P-PA;kg m-1 s-2;95th fractal pressure in EPS;1;1;1;;
899;F87.5-P-PA;kg m-1 s-2;87.5th fractal pressure in EPS;1;1;1;;
900;F50-P-PA;kg m-1 s-2;50th fractal pressure in EPS;1;1;1;;
901;F12.5-P-PA;kg m-1 s-2;12.5th fractal pressure in EPS;1;1;1;;
902;F5-P-PA;kg m-1 s-2;5th fractal pressure in EPS;1;1;1;;
903;F2.5-P-PA;kg m-1 s-2;2.5th fractal pressure in EPS;1;1;1;;
904;F1-P-PA;kg m-1 s-2;1st fractal pressure in EPS;1;1;1;;
905;F0-P-PA;kg m-1 s-2;0th fractal pressure in EPS;1;1;1;;
906;F100-TCW-KGM2;kg m-2;100th fractal total column water in EPS;1;1;1;;
907;F99-TCW-KGM2;kg m-2;99th fractal total column water in EPS;1;1;1;;
908;F97.5-TCW-KGM2;kg m-2;97.5th fractal total column water in EPS;1;1;1;;
909;F95-TCW-KGM2;kg m-2;95th fractal total column water in EPS;1;1;1;;
910;F87.5-TCW-KGM2;kg m-2;87.5th fractal total column water in EPS;1;1;1;;
911;F50-TCW-KGM2;kg m-2;50th fractal total column water in EPS;1;1;1;;
912;F12.5-TCW-KGM2;kg m-2;12.5th fractal total column water in EPS;1;1;1;;
913;F5-TCW-KGM2;kg m-2;5th fractal total column water in EPS;1;1;1;;
914;F2.5-TCW-KGM2;kg m-2;2.5th fractal total column water in EPS;1;1;1;;
915;F1-TCW-KGM2;kg m-2;1st fractal total column water in EPS;1;1;1;;
916;F0-TCW-KGM2;kg m-2;0th fractal total column water in EPS;1;1;1;;
917;F100-SNR-KGM2;kg m-2 h-1;100th fractal snow fall rate in EPS;1;1;1;;
918;F99-SNR-KGM2;kg m-2 h-1;99th fractal snow fall rate in EPS;1;1;1;;
919;F97.5-SNR-KGM2;kg m-2 h-1;97.5th fractal snow fall rate in EPS;1;1;1;;
920;F95-SNR-KGM2;kg m-2 h-1;95th fractal snow fall rate in EPS;1;1;1;;
921;F87.5-SNR-KGM2;kg m-2 h-1;87.5th fractal snow fall rate in EPS;1;1;1;;
922;F50-SNR-KGM2;kg m-2 h-1;50th fractal snow fall rate in EPS;1;1;1;;
923;F12.5-SNR-KGM2;kg m-2 h-1;12.5th fractal snow fall rate in EPS;1;1;1;;
924;F5-SNR-KGM2;kg m-2 h-1;5th fractal snow fall rate in EPS;1;1;1;;
925;F2.5-SNR-KGM2;kg m-2 h-1;2.5th fractal snow fall rate in EPS;1;1;1;;
926;F1-SNR-KGM2;kg m-2 h-1;1st fractal snow fall rate in EPS;1;1;1;;
927;F0-SNR-KGM2;kg m-2 h-1;0th fractal snow fall rate in EPS;1;1;1;;
928;F100-Z-M2S2;m2 s-2;100th fractal geopotential height in EPS;1;1;1;;
929;F99-Z-M2S2;m2 s-2;99th fractal geopotential height in EPS;1;1;1;;
930;F97.5-Z-M2S2;m2 s-2;97.5th fractal geopotential height in EPS;1;1;1;;
931;F95-Z-M2S2;m2 s-2;95th fractal geopotential height in EPS;1;1;1;;
932;F87.5-Z-M2S2;m2 s-2;87.5th fractal geopotential height in EPS;1;1;1;;
933;F50-Z-M2S2;m2 s-2;50th fractal geopotential height in EPS;1;1;1;;
934;F12.5-Z-M2S2;m2 s-2;12.5th fractal geopotential height in EPS;1;1;1;;
935;F5-Z-M2S2;m2 s-2;5th fractal geopotential height in EPS;1;1;1;;
936;F2.5-Z-M2S2;m2 s-2;2.5th fractal geopotential height in EPS;1;1;1;;
937;F1-Z-M2S2;m2 s-2;1st fractal geopotential height in EPS;1;1;1;;
938;F0-Z-M2S2;m2 s-2;0th fractal geopotential height in EPS;1;1;1;;
939;F100-Q-KGKG;kg kg-1;100th fractal specific humidity in EPS;1;1;1;;
940;F99-Q-KGKG;kg kg-1;99th fractal specific humidity in EPS;1;1;1;;
941;F97.5-Q-KGKG;kg kg-1;97.5th fractal specific humidity in EPS;1;1;1;;
942;F95-Q-KGKG;kg kg-1;95th fractal specific humidity in EPS;1;1;1;;
943;F87.5-Q-KGKG;kg kg-1;87.5th fractal specific humidity in EPS;1;1;1;;
944;F50-Q-KGKG;kg kg-1;50th fractal specific humidity in EPS;1;1;1;;
945;F12.5-Q-KGKG;kg kg-1;12.5h fractal specific humidity in EPS;1;1;1;;
946;F5-Q-KGKG;kg kg-1;5th fractal specific humidity in EPS;1;1;1;;
947;F2.5-Q-KGKG;kg kg-1;2.5th fractal specific humidity in EPS;1;1;1;;
948;F1-Q-KGKG;kg kg-1;1st fractal specific humidity in EPS;1;1;1;;
949;F0-Q-KGKG;kg kg-1;0th fractal specific humidity in EPS;1;1;1;;
950;F100-TD-K;K;100th fractal dewpoint temperature in EPS;1;1;1;;
951;F99-TD-K;K;99th fractal dewpoint temperature in EPS;1;1;1;;
952;F97.5-TD-K;K;97.5th fractal dewpoint temperature in EPS;1;1;1;;
954;F95-TD-K;K;95th fractal dewpoint temperature in EPS;1;1;1;;
955;F87.5-TD-K;K;87.5th fractal dewpoint temperature in EPS;1;1;1;;
956;F50-TD-K;K;50th fractal dewpoint temperature in EPS;1;1;1;;
957;F12.5-TD-K;K;12.5th fractal dewpoint temperature in EPS;1;1;1;;
958;F5-TD-K;K;5th fractal dewpoint temperature in EPS;1;1;1;;
959;F2.5-TD-K;K;2.5th fractal dewpoint temperature in EPS;1;1;1;;
960;F1-TD-K;K;1st fractal dewpoint temperature in EPS;1;1;1;;
961;F0-TD-K;K;0th fractal dewpoint temperature in EPS;1;1;1;;
962;F90-RR-3-MM;kg m-2;90th fractal precipitation in EPS;1;1;1;;
963;F75-RR-3-MM;kg m-2;75th fractal precipitation in EPS;1;1;1;;
964;F25-RR-3-MM;kg m-2;25th fractal precipitation in EPS;1;1;1;;
965;F10-RR-3-MM;kg m-2;10th fractal precipitation in EPS;1;1;1;;
966;F90-P-PA;kg m-1 s-2;90th fractal pressure in EPS;1;1;1;;
967;F75-P-PA;kg m-1 s-2;75th fractal pressure in EPS;1;1;1;;
968;F25-P-PA;kg m-1 s-2;25th fractal pressure in EPS;1;1;1;;
969;F10-P-PA;kg m-1 s-2;10th fractal pressure in EPS;1;1;1;;
970;SN-3-MM;mm;Snow fall over the last 3 hours water equivalent;2;2;2;;
971;P-N;JustAnumber;Pressure code;2;2;2;;
972;NL-0TO1;0_1;Low Cloud Amount;1;1;1;;
973;NM-0TO1;0_1;Middle Cloud Amount;1;1;1;;
974;NH-0TO1;0_1;High Cloud Amount;1;1;1;;
975;QNH-HPA;hPa;Pressure reduced to mean sea level, aviation style;1;1;1;;
976;POTPRECF-N;JustAnumber;Potential precipitation form, calculated for all grid points;2;2;2;;
977;EFI-T-K--1TO1;-1 to 1;Extreme Forecast Index for T-K;2;2;2;;
978;EFI-FF-MS--1TO1;-1 to 1;Extreme Forecast Index for FF-MS;2;2;2;;
979;RADSWA-JM2;J m-2;Short wave radiation accumulation;1;1;1;;
980;T-MEAN-K;K;Mean temperature in Kelvins;1;1;1;;
981;P-MEAN-PA;kg m-1 s-2;Mean pressure in Pascals;1;1;1;;
982;T-STDDEV-K;K;Standard deviation of temperature;1;1;1;;
983;P-STDDEV-PA;kg m-1 s-2;Standard deviation of pressure;1;1;1;;
984;FF-STDDEV-MS;m s-1;Standard deviation of wind speed;1;1;1;;
985;PM10-UGM3;ug m-3;PM10 consentration;1;1;1;;
986;NO-UGM3;ug m-3;Contents of Nitrogen Monoxide;1;1;1;;
987;CO-UGM3;ug m-3;Contents of Carbon Monoxide;1;1;1;;
989;O3-UGM3;ug m-3;Contents of Ozone;1;1;1;;
990;PM2_5-UGM3;ug m-3;PM2_5 consentration;1;1;1;;
991;ITHK-M;m;Ice thickness in meters;1;1;1;;
992;PROB-HWS-1;%;Probability of significant wave height of at least 2m;1;1;1;;
993;PROB-HWS-2;%;Probability of significant wave height of at least 4m;1;1;1;;
994;PROB-HWS-3;%;Probability of significant wave height of at least 6m;1;1;1;;
995;PROB-HWS-4;%;Probability of significant wave height of at least 8m;1;1;1;;
996;DPW-D;Deg;Wave principal direction at spectral peak in degrees;1;1;1;;
997;PPRET-N;JustAnumber;Potential precipitation type;2;2;2;;
998;POTPRECT-N;JustAnumber;Potential precipitation type, calculated for all grid points;2;2;2;;
999;ENSMEMB-N;JustAnumber;Available ensemble member count;2;2;2;;
1012;PROB-RR3-1;%;Probability of Precipitation #1 in 3h;1;1;1;;
1013;PROB-RR3-2;%;Probability of Precipitation #2 in 3h;1;1;1;;
1014;PROB-RR3-3;%;Probability of Precipitation #3 in 3h;1;1;1;;
1015;PROB-RR3-4;%;Probability of Precipitation #4 in 3h;1;1;1;;
1016;PROB-RR3-5;%;Probability of Precipitation #5 in 3h;1;1;1;;
1017;PROB-RR3-6;%;Probability of Precipitation #6 in 3h;1;1;1;;
1018;PROB-CONV-RR3-1;%;Probability of Convective Precipitation #1 in 3h;1;1;1;;
1019;PROB-CONV-RR3-2;%;Probability of Convective Precipitation #2 in 3h;1;1;1;;
1020;PROB-CONV-RR3-3;%;Probability of Convective Precipitation #3 in 3h;1;1;1;;
1021;PROB-CONV-RR3-4;%;Probability of Convective Precipitation #4 in 3h;1;1;1;;
1022;PROB-CONV-RR3-5;%;Probability of Convective Precipitation #5 in 3h;1;1;1;;
1023;PROB-CONV-RR3-6;%;Probability of Convective Precipitation #6 in 3h;1;1;1;;
1024;PROB-TC-5;%;Probability of cold #5;1;1;1;;
1025;RRC-3-MM;mm;Convective rain over the last 3 hours in mm;1;1;1;;
1026;RHICE-PRCNT;%;Humidity relative to ice;1;1;1;;
1027;TF-C;C;Frost point temperature in celsius;1;1;1;;
1028;FFG-MEAN-MS;m s-1;Mean wind gust;1;1;1;;
1029;FFG-STDDEV-MS;m s-1;Standard deviation of wind gust;1;1;1;;
1030;FFG2-MS;m s-1;Instantaneous Wind Speed in m/s, himan version;1;1;1;;
1031;FF-MEAN-MS;m s-1;Mean wind speed;1;1;1;;
1032;PROB-TW-4;%;Probability of reaching temperature 35 C in EPS;1;1;1;;
1033;FOGINT-N;No Unit;Fog intensity from 0..2;2;2;2;;
1034;CLDTOP-FT;ft;Cloud top height in feet;1;1;1;;
1035;SND-KGM3;kg m-2;Snow density in kg/m3;1;1;1;;
1036;CL-DEV-FT;ft;Height of cloud layer in feet DEVELOPMENT PARAMETER REMOVE LATER;1;1;1;;
1037;F100-WATLEV-CM;cm;100th fractal sea level height in EPS;1;1;1;;
1038;F95-WATLEV-CM;cm;95th fractal sea level height in EPS;1;1;1;;
1039;F90-WATLEV-CM;cm;90th fractal sea level height in EPS;1;1;1;;
1040;F75-WATLEV-CM;cm;75th fractal sea level height in EPS;1;1;1;;
1041;F50-WATLEV-CM;cm;50th fractal sea level height in EPS;1;1;1;;
1042;F25-WATLEV-CM;cm;25th fractal sea level height in EPS;1;1;1;;
1043;F10-WATLEV-CM;cm;10th fractal sea level height in EPS;1;1;1;;
1044;F5-WATLEV-CM;cm;5th fractal sea level height in EPS;1;1;1;;
1045;F0-WATLEV-CM;cm;0th fractal sea level height in EPS;1;1;1;;
1046;WATLEV-MEAN-CM;cm;Mean sea level height;1;1;1;;
1047;WATLEV-STDDEV-CM;cm;Standard deviation of sea level height;1;1;1;;
1048;CLDTYPE-N;0_1;Cloud type;2;2;2;;
1049;LHE-WM2;W m-2;Latent heat flux through evaporation;1;1;1;;
1050;PROB-WATLEV-LOW-1;%;Probability of water level being lower than given threshold;1;1;1;;
1051;PROB-WATLEV-HIGH-1;%;Probability of water level being higher than given threshold;1;1;1;;
1052;PROB-WATLEV-HIGH-2;%;Probability of water level being higher than given threshold;1;1;1;;
1053;PROB-WATLEV-HIGH-3;%;Probability of water level being higher than given threshold;1;1;1;;
1054;CBTCU-FL;fl;Estimated (max) TOP [FL] for CB/TCU clouds in the model;1;1;1;;
1055;RR-STDDEV-MM;kg m-2;Standard deviation of total precipitation;1;1;1;;
1056;RR-MEAN-MM;kg m-2;Mean total precipitation;1;1;1;;
1057;F50-RR-MM;kg m-2;50th fractal precipitation in EPS;1;1;1;;
1058;TMIN12H-C;C;Minimum temperature from the preceeding 12 hours in Celsius;1;1;1;;
1059;TMAX12H-C;C;Maximum temperature from the preceeding 12 hours in Celsius;1;1;1;;
1060;FFG3H-MS;m s-1;Wind gust speed in m/s, three hour period;1;1;1;;
1061;ABSDI-HZ;s-1;Absolute Divergence in HZ;1;1;1;;
1062;ALBEDOBGRND-0TO1;0to1;Albedo of bare ground;1;1;1;;
1063;ALBEDOVEG-0TO1;0to1;Albedo of vegetation;1;1;1;;
1064;BRVAIFREQ-HZ;s-1;Brunt-Vaisala frequency;1;1;1;;
1065;ALBEDOSURFNOSNOW-0TO1;0to1;Surface albedo for non snow covered areas;1;1;1;;
1066;ALBEDOSNOW-0TO1;0to1;Snow albedo;1;1;1;;
1067;ICINGBOTTOM-M;m;Bottom level of icing;1;1;1;;
1068;BLDIS-WM2;W m-2;Boundary layer dissipation;1;1;1;;
1069;BLI-K;K;Best lifted index (to 500 hPa);1;1;1;;
1070;BRTMP-K;K;Brightness temperature;1;1;1;;
1071;ALBDO-PRCNT;%;Albedo;1;1;1;;
1072;CDCON-0TO1;0to1;Convective cloud cover;1;1;1;;
1073;WTMP-K;K;Water temperature;1;1;1;;
1074;WMIXE-JKG;J kg-1;Wind mixing energy;1;1;1;;
1075;VPTMP-K;K;Virtual potential temperature;1;1;1;;
1076;UICE-MS;m s-1;U-Component of Ice Drift;1;1;1;;
1077;VICE-MS;m s-1;V-Component of Ice Drift;1;1;1;;
1078;ICINGTOP-M;m;Top level of icing;1;1;1;;
1079;ICAHT;m;ICAO Standard Atmosphere reference height;1;1;1;;
1080;HSTDV;m;Standard deviation of height;1;1;1;;
1081;GPA-GPM;gmp;Geopotential Height Anomaly;1;1;1;;
1082;ICED-HZ;s-1;Ice divergence;1;1;1;;
1083;ICEG-MS;m s-1;Ice growth rate;1;1;1;;
1084;ICEC-0TO1;0to1;Ice proportion;1;1;1;;
1085;UGWD-NM2S;N m-2 s;Gravity wave stress U-component;1;1;1;;
1086;VGWD-NM2S;N m-2 s;Gravity wave stress V-component;1;1;1;;
1089;EL-LAST-K;K;Temperature of last found EL in K;1;1;1;;
1090;EL-LAST-HPA;hPa;Height of last EL in hPa;1;1;1;;
1091;EL-LAST-M;m;Height of last EL in meters;1;1;1;;
1092;PROB-RR-01;%;Probability of reaching some precipitation threshold value;1;1;1;;
1093;EHI-N;JustAnumber;Energy-Helicity Index;1;1;1;;
1094;BRN-N;JustAnumber;Bulk-Richardson Number;1;1;1;;
1095;PROB-RR-7;%;Probability of reaching some precipitation threshold value;1;1;1;;
1096;F100-RRR-KGM2;kg m-2;100th fractal precipitation in EPS;1;1;1;;
1097;F99-RRR-KGM2;kg m-2;99th fractal precipitation in EPS;1;1;1;;
1098;F97.5-RRR-KGM2;kg m-2;97.5th fractal precipitation in EPS;1;1;1;;
1099;F95-RRR-KGM2;kg m-2;95th fractal precipitation in EPS;1;1;1;;
1100;F87.5-RRR-KGM2;kg m-2;87.5th fractal precipitation in EPS;1;1;1;;
1101;F50-RRR-KGM2;kg m-2;50th fractal precipitation in EPS;1;1;1;;
1102;F12.5-RRR-KGM2;kg m-2;12.5th fractal precipitation in EPS;1;1;1;;
1103;F75-RRR-KGM2;kg m-2;75th fractal precipitation in EPS;1;1;1;;
1104;F25-RRR-KGM2;kg m-2;25th fractal precipitation in EPS;1;1;1;;
1105;F10-RRR-KGM2;kg m-2;10th fractal precipitation in EPS;1;1;1;;
1106;F5-RRR-KGM2;kg m-2;5th fractal precipitation in EPS;1;1;1;;
1107;F2.5-RRR-KGM2;kg m-2;2.5th fractal precipitation in EPS;1;1;1;;
1108;F1-RRR-KGM2;kg m-2;1st fractal precipitation in EPS;1;1;1;;
1109;F0-RRR-KGM2;kg m-2;0th fractal precipitation in EPS;1;1;1;;
1119;PROB-CAPE-5;%;Probability of reaching some cape threshold value;1;1;1;;
1120;PROB-CAPE1040-1;%;Probability of reaching some -10 .. -40 cape threshold value;1;1;1;;
1121;PROB-CAPE1040-2;%;Probability of reaching some -10 .. -40 cape threshold value;1;1;1;;
1122;PROB-CAPE1040-3;%;Probability of reaching some -10 .. -40 cape threshold value;1;1;1;;
1123;PROB-CAPE1040-4;%;Probability of reaching some -10 .. -40 cape threshold value;1;1;1;;
1124;PROB-CAPE1040-5;%;Probability of reaching some -10 .. -40 cape threshold value;1;1;1;;
1125;WSH-MS;m s-1;Wind shear in m/s;1;1;1;;
1126;EWSH-MS;m s-1;Effective wind shear in m/s;1;1;1;;
1127;LPL-K;K;Temperature of LPL (Lifted Parcel Level) in K;1;1;1;;
1128;LPL-HPA;hPa;Height of LPL (Lifted Parcel Level) in hPa;1;1;1;;
1129;LPL-M;m;Height of LPL (Lifted Parcel Level) in meters;1;1;1;;
1130;PROB-VV-1;%;Probability of visibility being lower than some threshold value;1;1;1;;
1131;PROB-VV-2;%;Probability of visibility being lower than some threshold value;1;1;1;;
1132;PROB-VV-3;%;Probability of visibility being lower than some threshold value;1;1;1;;
1133;PROB-VV-4;%;Probability of visibility being lower than some threshold value;1;1;1;;
1134;PROB-VV-5;%;Probability of visibility being lower than some threshold value;1;1;1;;
1135;PROB-VV-6;%;Probability of visibility being lower than some threshold value;1;1;1;;
1136;PROB-VV2-1;%;Probability of Himan calculated visibility being lower than some threshold value;1;1;1;;
1137;PROB-VV2-2;%;Probability of Himan calculated visibility being lower than some threshold value;1;1;1;;
1138;PROB-VV2-3;%;Probability of Himan calculated visibility being lower than some threshold value;1;1;1;;
1139;PROB-VV2-4;%;Probability of Himan calculated visibility being lower than some threshold value;1;1;1;;
1140;PROB-VV2-5;%;Probability of Himan calculated visibility being lower than some threshold value;1;1;1;;
1141;PROB-VV2-6;%;Probability of Himan calculated visibility being lower than some threshold value;1;1;1;;
1142;PROB-CEIL-1;%;Probability of cloud ceiling being lower than some threshold value;1;1;1;;
1143;PROB-CEIL-2;%;Probability of cloud ceiling being lower than some threshold value;1;1;1;;
1144;PROB-CEIL-3;%;Probability of cloud ceiling being lower than some threshold value;1;1;1;;
1145;PROB-CEIL-4;%;Probability of cloud ceiling being lower than some threshold value;1;1;1;;
1146;PROB-CEIL-5;%;Probability of cloud ceiling being lower than some threshold value;1;1;1;;
1147;PROB-CEIL-6;%;Probability of cloud ceiling being lower than some threshold value;1;1;1;;
1148;PROB-CBTCU-1;%;Probability of CB-clouds;1;1;1;;
1151;PROB-SN3-1;%;Probability of snowfall reaching some threshold value;1;1;1;;
1152;PROB-SN3-2;%;Probability of snowfall reaching some threshold value;1;1;1;;
1153;PROB-SN3-3;%;Probability of snowfall reaching some threshold value;1;1;1;;
1154;PROB-SN3-4;%;Probability of snowfall reaching some threshold value;1;1;1;;
1155;PROB-SN3-5;%;Probability of snowfall reaching some threshold value;1;1;1;;
1156;PROB-SN3-6;%;Probability of snowfall reaching some threshold value;1;1;1;;
1157;FEW1-FT;ft;Height of the lowest FEW cloud layer in feet;1;1;1;;
1158;SCT1-FT;ft;Height of the lowest SCT cloud layer in feet;1;1;1;;
1159;BKN1-FT;ft;Height of the lowest BKN cloud layer in feet;1;1;1;;
1160;OVC1-FT;ft;Height of the lowest OVC cloud layer in feet;1;1;1;;
1161;CB-FT;ft;CB Cloud height in feet;1;1;1;;
1162;PROB-FRPREC;0_1;Probability of freezing precitipation (rain or drizzle);1;1;1;;
1163;PROB-SN6-1;%;Probability of snowfall reaching some threshold value in 6 h;1;1;1;;
1164;PROB-SN6-2;%;Probability of snowfall reaching some threshold value in 6 h;1;1;1;;
1165;PROB-SN6-3;%;Probability of snowfall reaching some threshold value in 6 h;1;1;1;;
1166;PROB-SN6-4;%;Probability of snowfall reaching some threshold value in 6 h;1;1;1;;
1167;PROB-SN6-5;%;Probability of snowfall reaching some threshold value in 6 h;1;1;1;;
1168;PROB-SN6-6;%;Probability of snowfall reaching some threshold value in 6 h;1;1;1;;
1169;PROB-LVP-1;%;Probability of Low Visibility Procedures;1;1;1;;
1170;PM25-UGM3;ug m-3;PM25 concentration;1;1;1;;
1171;EHLCY-M2S2;m2 s-2;Effective storm relative helicity;1;1;1;;
1172;IRIDGE-CM;cm;Ice ridge thickness;1;1;1;;
1173;ICEDEFR-0TO1;0to1;Ice deformation fraction;1;1;1;;
1174;RRS-3-MM;mm;Solid precipitation over the last 3 hours water equivalent;1;1;1;;
1175;ITHKLVL-CM;cm;Thickness of "level ice", ie. ice that is not deformed;1;1;1;;
1176;F10-TD-K;K;10th fractal dewpoint temperature in EPS;1;1;1;;
1177;F25-TD-K;K;25th fractal dewpoint temperature in EPS;1;1;1;;
1178;F75-TD-K;K;75th fractal dewpoint temperature in EPS;1;1;1;;
1179;F90-TD-K;K;90th fractal dewpoint temperature in EPS;1;1;1;;
1180;PROB-TC-6;%;Probability of old #6;1;1;1;;
1181;SMARTSYMBOL-N;JustAnumber;Smart weather symbol;2;2;2;;
1182;WEATHERNUMBER-N;JustAnumber;Weather number describing the state of weather, precursor to Smart weather symbol;2;2;2;;
1183;TMIN06-K;K;Minimum temperature at 06 UTC in Kelvin;1;1;1;;
1184;TMAX06-K;K;Maximum temperature at 06 UTC in Kelvin;1;1;1;;
1185;TMAX18-K;K;Maximum temperature at 18 UTC in Kelvin;1;1;1;;
1186;TMIN18-K;K;Minimum temperature at 18 UTC in Kelvin;1;1;1;;
1187;TMAX-24-K;K;Maximum temperature in Kelvin on the preceding 24 hours period of the date-value;1;1;1;;
1188;TMIN-24-K;K;Minimum temperature in Kelvin on the preceding 24 hours period of the date-value;1;1;1;;
1189;F0-TD2M-C;K;0th fractal dewpoint temperature in EPS;1;1;1;;
1190;F5-TD2M-C;K;5th fractal dewpoint temperature in EPS;1;1;1;;
1191;F10-TD2M-C;K;10th fractal dewpoint temperature in EPS;1;1;1;;
1192;F25-TD2M-C;K;25th fractal dewpoint temperature in EPS;1;1;1;;
1193;F50-TD2M-C;K;50th fractal dewpoint temperature in EPS;1;1;1;;
1194;F75-TD2M-C;K;75th fractal dewpoint temperature in EPS;1;1;1;;
1195;F90-TD2M-C;K;90th fractal dewpoint temperature in EPS;1;1;1;;
1196;F95-TD2M-C;K;95th fractal dewpoint temperature in EPS;1;1;1;;
1197;F100-TD2M-C;K;100th fractal dewpoint temperature in EPS;1;1;1;;
1198;PRECFORM4-N;JustAnumber;Precipitation form, fourth version;2;2;2;;
1199;FROSTSUM-C;C;Cumulative frost sum over some period of time;1;1;1;;
1200;TROPO-FL;fl;Estimated height [FL] of the tropopause;1;1;1;;
1201;SDNIRR-JM2;J m-2;Surface direct normal irradiation;1;1;1;;
1202;RACC-KGM2;kg m-2;Rain accumulation in mm;1;1;1;;
1203;GDD-C;C;Growing degree days;1;1;1;;
1204;CAPES-JKG;J kg-1;Convective available potential energy shear;1;1;1;;
